Order Date,Category,Sub-Category,Region,Sales,Profit,Quantity,Year,Month
2014-04-28,Office Supplies,Storage,East,497.61,129.3786,9,2014,4
2014-04-28,Office Supplies,Art,East,5.34,1.4952,2,2014,4
2014-04-28,Office Supplies,Labels,East,3.15,1.512,1,2014,4
2015-11-24,Office Supplies,Paper,West,368.91,180.7659,9,2015,11
2015-11-24,Office Supplies,Art,West,14.7,6.615,5,2015,11
2016-11-11,Technology,Accessories,East,59.97,14.9925,3,2016,11
2016-11-11,Office Supplies,Storage,East,83.36,20.84,1,2016,11
2015-07-09,Office Supplies,Paper,East,6.58,3.0268,2,2015,7
2015-07-09,Office Supplies,Binders,East,122.94,59.0112,3,2015,7
2017-09-22,Office Supplies,Paper,Central,219.84,107.7216,4,2017,9
2017-09-22,Technology,Accessories,Central,98.16,9.816,6,2017,9
2017-09-22,Office Supplies,Binders,Central,33.04,15.5288,8,2017,9
2017-09-22,Technology,Phones,Central,86.97,25.2213,3,2017,9
2015-02-15,Technology,Phones,Central,134.97,64.7856,3,2015,2
2015-02-15,Technology,Phones,Central,699.98,195.9944,2,2015,2
2015-02-15,Technology,Accessories,Central,139.95,26.5905,5,2015,2
2014-09-30,Office Supplies,Paper,East,48.94,24.47,1,2014,9
2014-12-01,Furniture,Chairs,Central,2807.84,673.8816,8,2014,12
2014-12-01,Office Supplies,Art,Central,46.64,12.5928,4,2014,12
2014-12-08,Office Supplies,Storage,Central,60.416,6.0416,2,2014,12
2016-09-05,Office Supplies,Art,Central,107.94,26.985,3,2016,9
2017-08-27,Office Supplies,Storage,East,63.84,16.5984,8,2017,8
2017-08-27,Technology,Phones,East,347.97,100.9113,3,2017,8
2017-08-27,Office Supplies,Binders,East,37.008,11.565,6,2017,8
2016-07-07,Furniture,Furnishings,West,215.65,73.321,5,2016,7
2016-08-08,Office Supplies,Fasteners,Central,11.168,3.6296,4,2016,8
2016-08-08,Office Supplies,Paper,Central,53.952,17.5344,3,2016,8
2016-11-13,Furniture,Furnishings,West,4.18,1.5048,1,2016,11
2017-09-22,Office Supplies,Binders,East,5.607,-4.2987,1,2017,9
2017-09-22,Office Supplies,Supplies,East,4663.736,-1049.3406,7,2017,9
2017-09-22,Technology,Accessories,East,79.984,22.9954,2,2017,9
2016-12-25,Technology,Phones,West,2575.944,257.5944,7,2016,12
2016-12-25,Office Supplies,Paper,West,45.36,21.7728,7,2016,12
2016-12-25,Technology,Accessories,West,254.24,76.272,7,2016,12
2016-02-11,Technology,Phones,Central,69.93,0.6993,7,2016,2
2016-10-23,Furniture,Furnishings,Central,16.156,-12.117,7,2016,10
2016-10-23,Office Supplies,Paper,Central,54.816,17.8152,3,2016,10
2014-06-09,Furniture,Tables,South,1441.3,245.021,7,2014,6
2017-11-20,Furniture,Furnishings,East,77.6,28.13,5,2017,11
2017-11-20,Furniture,Furnishings,East,4.656,1.5714,2,2017,11
2015-09-14,Furniture,Tables,West,170.136,-8.5068,3,2015,9
2015-06-04,Office Supplies,Labels,West,7.38,3.4686,2,2015,6
2015-06-04,Office Supplies,Art,West,9.26,3.0558,2,2015,6
2015-12-13,Office Supplies,Labels,West,9.96,4.5816,2,2015,12
2014-05-25,Office Supplies,Appliances,Central,75.6,-166.32,2,2014,5
2014-05-25,Furniture,Furnishings,Central,29.32,-24.189,2,2014,5
2016-02-16,Office Supplies,Appliances,Central,92.064,-225.5568,6,2016,2
2016-02-16,Office Supplies,Fasteners,Central,6.976,1.8312,4,2016,2
2016-02-16,Furniture,Chairs,Central,62.958,-2.6982,3,2016,2
2016-02-16,Office Supplies,Paper,Central,5.184,1.8144,1,2016,2
2016-12-22,Office Supplies,Binders,West,31.32,-25.056,10,2016,12
2016-12-22,Furniture,Furnishings,West,11.84,3.108,4,2016,12
2016-12-22,Furniture,Furnishings,West,22.784,4.8416,1,2016,12
2016-02-08,Technology,Phones,South,1127.976,126.8973,3,2016,2
2015-07-13,Office Supplies,Paper,South,38.88,18.6624,6,2015,7
2014-05-18,Technology,Phones,East,779.796,-168.9558,2,2014,5
2017-10-21,Technology,Phones,Central,1439.92,374.3792,8,2017,10
2017-10-21,Furniture,Tables,Central,262.11,62.9064,1,2017,10
2015-11-05,Furniture,Chairs,South,207.0,25.875,3,2015,11
2017-08-01,Technology,Machines,Central,1439.982,-263.9967,3,2017,8
2017-08-01,Office Supplies,Paper,Central,36.288,12.7008,7,2017,8
2014-06-21,Office Supplies,Art,East,21.4,6.206,5,2014,6
2017-02-19,Office Supplies,Appliances,South,1245.86,361.2994,7,2017,2
2014-08-01,Office Supplies,Labels,South,17.544,5.9211,3,2014,8
2014-08-01,Furniture,Furnishings,South,44.128,12.1352,4,2014,8
2014-08-01,Office Supplies,Appliances,South,62.92,10.2245,1,2014,8
2014-08-01,Office Supplies,Paper,South,78.304,29.364,2,2014,8
2016-07-18,Furniture,Chairs,South,140.81,39.4268,1,2016,7
2015-02-09,Office Supplies,Labels,Central,40.096,13.5324,4,2015,2
2015-02-09,Furniture,Furnishings,Central,40.784,-30.588,2,2015,2
2017-07-29,Technology,Accessories,West,90.57,11.7741,3,2017,7
2017-01-12,Office Supplies,Paper,East,40.08,19.2384,6,2017,1
2017-01-12,Furniture,Furnishings,East,37.68,15.8256,2,2017,1
2017-09-10,Furniture,Chairs,West,362.352,27.1764,3,2017,9
2017-09-10,Office Supplies,Binders,West,7.184,2.245,2,2017,9
2015-07-20,Office Supplies,Storage,Central,34.76,9.7328,1,2015,7
2015-07-20,Technology,Accessories,Central,831.2,124.68,5,2015,7
2015-07-20,Office Supplies,Paper,Central,26.4,11.88,5,2015,7
2015-07-20,Office Supplies,Envelopes,Central,106.75,49.105,7,2015,7
2015-07-20,Office Supplies,Paper,Central,97.82,45.9754,2,2015,7
2015-07-20,Office Supplies,Storage,Central,141.4,38.178,5,2015,7
2014-06-13,Office Supplies,Art,West,14.52,4.7916,3,2014,6
2017-05-12,Office Supplies,Storage,Central,127.92,-15.99,5,2017,5
2017-05-12,Office Supplies,Binders,Central,34.24,-53.072,4,2017,5
2015-09-03,Office Supplies,Appliances,East,137.62,60.5528,2,2015,9
2015-09-03,Technology,Phones,East,100.49,25.1225,1,2015,9
2017-03-26,Furniture,Bookcases,East,257.568,-28.9764,2,2017,3
2017-03-26,Technology,Phones,East,119.96,33.5888,4,2017,3
2014-11-12,Office Supplies,Storage,Central,49.632,4.9632,4,2014,11
2016-10-13,Furniture,Tables,West,727.45,-465.568,5,2016,10
2016-10-13,Furniture,Furnishings,West,24.96,4.368,3,2016,10
2017-11-12,Technology,Phones,East,370.782,-92.6955,3,2017,11
2017-04-15,Furniture,Furnishings,West,196.45,70.722,5,2017,4
2015-06-25,Office Supplies,Paper,East,31.104,10.8864,6,2015,6
2015-06-25,Office Supplies,Storage,East,78.256,-17.6076,2,2015,6
2016-08-26,Office Supplies,Paper,West,6.48,3.1104,1,2016,8
2014-07-21,Office Supplies,Art,West,99.2,25.792,5,2014,7
2014-07-21,Furniture,Chairs,West,801.568,50.098,2,2014,7
2014-07-21,Furniture,Tables,West,272.848,27.2848,1,2014,7
2017-11-21,Furniture,Tables,West,70.98,20.5842,1,2017,11
2014-06-04,Office Supplies,Paper,East,16.224,5.8812,2,2014,6
2016-03-10,Furniture,Bookcases,East,176.784,-22.098,1,2016,3
2017-03-25,Technology,Phones,Central,470.376,47.0376,3,2017,3
2017-12-29,Furniture,Chairs,West,393.568,-44.2764,4,2017,12
2017-12-29,Technology,Phones,West,302.376,22.6782,3,2017,12
2017-03-28,Office Supplies,Binders,South,68.742,-48.1194,9,2017,3
2015-03-05,Office Supplies,Envelopes,East,29.34,14.67,3,2015,3
2015-03-05,Furniture,Chairs,East,383.607,63.9345,7,2015,3
2015-03-05,Office Supplies,Storage,East,563.4,67.608,4,2015,3
2016-11-13,Office Supplies,Paper,East,217.056,78.6828,7,2016,11
2017-01-19,Office Supplies,Labels,Central,6.0,2.1,2,2017,1
2016-04-22,Furniture,Furnishings,West,31.56,10.4148,3,2016,4
2014-05-13,Office Supplies,Fasteners,South,7.104,2.3976,2,2014,5
2014-05-13,Office Supplies,Binders,South,398.352,-331.96,8,2014,5
2014-10-21,Office Supplies,Appliances,East,121.792,13.7016,4,2014,10
2014-10-21,Furniture,Tables,East,409.59,-122.877,3,2014,10
2014-03-14,Office Supplies,Paper,West,10.56,4.752,2,2014,3
2014-03-14,Office Supplies,Art,West,3.38,1.2506,1,2014,3
2017-12-22,Office Supplies,Envelopes,South,7.824,2.934,1,2017,12
2016-11-24,Office Supplies,Paper,West,24.784,7.745,1,2016,11
2017-12-02,Office Supplies,Art,South,34.65,10.395,3,2017,12
2015-12-31,Office Supplies,Binders,West,487.984,152.495,2,2015,12
2017-10-03,Office Supplies,Binders,Central,1793.98,843.1706,2,2017,10
2014-08-29,Office Supplies,Envelopes,South,29.808,10.8054,2,2014,8
2014-08-29,Office Supplies,Binders,South,505.176,-336.784,4,2014,8
2014-08-29,Furniture,Tables,South,174.0585,-110.7645,3,2014,8
2016-06-29,Office Supplies,Storage,South,191.88,19.188,6,2016,6
2016-08-20,Technology,Phones,Central,14.78,3.9906,2,2016,8
2017-10-21,Office Supplies,Paper,West,5.184,1.8144,1,2017,10
2017-10-21,Furniture,Chairs,West,478.48,47.848,2,2017,10
2017-10-21,Technology,Accessories,West,28.4,6.745,2,2017,10
2017-10-21,Office Supplies,Storage,Central,909.12,9.0912,8,2017,10
2016-05-17,Office Supplies,Binders,South,2.952,-2.1648,2,2016,5
2016-05-17,Office Supplies,Binders,South,27.018,-21.6144,6,2016,5
2015-02-03,Furniture,Furnishings,West,136.92,41.076,4,2015,2
2017-12-18,Furniture,Furnishings,East,18.96,8.532,2,2017,12
2016-11-15,Technology,Accessories,West,99.39,40.7499,3,2016,11
2017-07-03,Office Supplies,Paper,Central,273.896,92.4399,7,2017,7
2017-07-03,Technology,Machines,Central,597.132,49.761,3,2017,7
2014-01-15,Technology,Accessories,South,149.95,65.978,5,2014,1
2017-04-30,Office Supplies,Labels,South,4.608,1.6704,2,2017,4
2017-04-30,Office Supplies,Art,South,15.528,4.8525,3,2017,4
2017-04-30,Office Supplies,Labels,South,11.952,3.8844,3,2017,4
2015-11-08,Office Supplies,Art,East,11.65,3.3785,5,2015,11
2015-10-30,Technology,Phones,Central,299.9,74.975,2,2015,10
2017-08-17,Office Supplies,Binders,East,895.92,302.373,5,2017,8
2017-08-17,Furniture,Chairs,East,462.564,97.6524,2,2017,8
2015-10-03,Office Supplies,Storage,East,15.008,1.5008,2,2015,10
2016-07-08,Technology,Phones,Central,863.64,107.955,9,2016,7
2016-07-08,Office Supplies,Art,Central,47.616,3.5712,3,2016,7
2017-12-05,Office Supplies,Paper,West,92.94,41.823,3,2017,12
2017-03-09,Technology,Accessories,West,199.98,69.993,2,2017,3
2016-06-09,Technology,Phones,West,177.48,19.9665,3,2016,6
2017-11-28,Office Supplies,Paper,West,88.768,31.0688,2,2017,11
2017-03-16,Office Supplies,Paper,West,6.48,3.1104,1,2017,3
2017-03-16,Office Supplies,Storage,West,46.51,1.8604,1,2017,3
2017-03-16,Technology,Phones,West,659.976,49.4982,3,2017,3
2016-11-27,Technology,Phones,West,271.992,23.7993,1,2016,11
2017-08-06,Furniture,Bookcases,South,145.74,23.3184,3,2017,8
2017-08-06,Furniture,Furnishings,South,15.4,7.392,5,2017,8
2017-11-27,Office Supplies,Paper,West,244.55,114.9385,5,2017,11
2017-11-27,Technology,Accessories,West,166.16,59.8176,8,2017,11
2015-05-25,Furniture,Furnishings,West,14.73,4.8609,3,2015,5
2016-07-08,Office Supplies,Binders,West,19.968,-13.312,2,2016,7
2016-07-08,Office Supplies,Storage,West,33.488,-1.2558,7,2016,7
2016-07-08,Office Supplies,Binders,West,8.736,-6.1152,4,2016,7
2016-07-08,Furniture,Chairs,West,662.88,74.574,3,2016,7
2017-08-29,Office Supplies,Labels,Central,47.36,17.76,4,2017,8
2017-08-29,Office Supplies,Storage,Central,27.44,2.401,2,2017,8
2017-08-29,Office Supplies,Binders,Central,3.24,-5.184,9,2017,8
2016-06-20,Technology,Accessories,Central,95.968,26.3912,4,2016,6
2016-06-20,Office Supplies,Paper,Central,10.368,3.6288,2,2016,6
2017-09-02,Office Supplies,Art,East,23.1,6.468,2,2017,9
2017-09-02,Furniture,Furnishings,East,11.54,3.462,2,2017,9
2017-09-02,Furniture,Tables,East,254.526,-93.3262,1,2017,9
2017-09-02,Office Supplies,Appliances,East,12.98,3.7642,1,2017,9
2017-09-02,Office Supplies,Binders,East,26.432,8.9208,8,2017,9
2017-09-02,Technology,Phones,East,197.97,57.4113,3,2017,9
2017-09-02,Office Supplies,Labels,East,18.9,9.072,6,2017,9
2017-09-02,Furniture,Chairs,East,1282.41,213.735,5,2017,9
2017-09-02,Office Supplies,Art,East,4.92,2.214,3,2017,9
2017-09-02,Technology,Accessories,East,238.0,38.08,2,2017,9
2017-09-02,Technology,Accessories,East,167.97,40.3128,3,2017,9
2017-09-02,Office Supplies,Paper,East,17.12,7.704,4,2017,9
2017-09-10,Office Supplies,Binders,Central,16.2,7.776,3,2017,9
2017-09-10,Office Supplies,Appliances,Central,33.99,14.6157,3,2017,9
2017-09-10,Technology,Accessories,Central,296.85,53.433,5,2017,9
2017-09-10,Technology,Accessories,Central,112.8,6.768,6,2017,9
2017-09-10,Office Supplies,Binders,Central,13.71,6.5808,3,2017,9
2017-09-10,Office Supplies,Paper,Central,24.9,11.703,5,2017,9
2017-09-10,Office Supplies,Storage,Central,286.29,17.1774,3,2017,9
2017-09-10,Office Supplies,Appliances,Central,24.18,7.254,2,2017,9
2017-12-21,Technology,Phones,East,281.97,78.9516,3,2017,12
2017-12-21,Office Supplies,Supplies,East,69.5,20.155,5,2017,12
2017-12-21,Office Supplies,Paper,East,166.44,79.8912,3,2017,12
2017-09-23,Technology,Accessories,Central,291.96,102.186,4,2017,9
2017-05-06,Office Supplies,Art,Central,6.408,0.6408,3,2017,5
2017-05-06,Technology,Accessories,Central,408.744,76.6395,7,2017,5
2014-12-14,Office Supplies,Binders,Central,5.104,-8.6768,4,2014,12
2014-12-14,Office Supplies,Fasteners,Central,2.896,0.4706,2,2014,12
2014-12-14,Technology,Accessories,Central,35.016,-2.1885,3,2014,12
2014-10-18,Office Supplies,Storage,South,275.97,11.0388,3,2014,10
2014-10-18,Technology,Phones,South,1394.95,362.687,5,2014,10
2014-10-18,Furniture,Chairs,South,545.88,70.9644,6,2014,10
2015-05-08,Office Supplies,Art,West,5.248,0.5904,2,2015,5
2016-04-14,Furniture,Chairs,West,933.536,105.0228,4,2016,4
2016-04-14,Office Supplies,Storage,West,42.976,4.2976,4,2016,4
2015-12-14,Office Supplies,Binders,South,3.76,1.8048,2,2015,12
2014-12-03,Technology,Phones,Central,479.96,134.3888,4,2014,12
2014-11-25,Office Supplies,Appliances,West,320.88,93.0552,6,2014,11
2014-11-25,Furniture,Furnishings,West,23.88,10.5072,3,2014,11
2014-11-25,Office Supplies,Paper,West,26.76,12.3096,4,2014,11
2016-07-25,Technology,Copiers,East,1439.976,191.9968,4,2016,7
2015-11-09,Office Supplies,Binders,Central,17.22,7.9212,3,2015,11
2015-11-09,Furniture,Tables,Central,1024.38,215.1198,7,2015,11
2015-11-09,Office Supplies,Envelopes,Central,26.22,12.3234,3,2015,11
2015-11-09,Office Supplies,Paper,Central,17.34,8.4966,3,2015,11
2017-02-24,Office Supplies,Binders,East,4.956,-3.7996,4,2017,2
2017-06-25,Office Supplies,Labels,West,71.04,26.64,6,2017,6
2017-06-25,Office Supplies,Art,West,5.344,0.7348,2,2017,6
2017-06-25,Office Supplies,Fasteners,West,11.304,-2.1195,3,2017,6
2017-12-02,Office Supplies,Appliances,Central,294.62,-766.012,5,2017,12
2017-12-02,Furniture,Furnishings,Central,8.752,-3.7196,4,2017,12
2014-02-06,Office Supplies,Labels,South,15.0,7.2,4,2014,2
2014-02-06,Technology,Phones,South,161.61,42.0186,1,2014,2
2014-02-06,Technology,Phones,South,144.95,42.0355,5,2014,2
2017-04-11,Technology,Accessories,West,199.95,21.9945,5,2017,4
2017-04-11,Office Supplies,Art,West,41.86,14.2324,7,2017,4
2017-12-25,Office Supplies,Storage,South,95.94,9.594,3,2017,12
2017-12-25,Furniture,Chairs,South,304.45,76.1125,5,2017,12
2017-04-11,Office Supplies,Binders,Central,11.364,-17.046,3,2017,4
2014-12-31,Office Supplies,Art,Central,29.68,11.5752,7,2014,12
2014-12-31,Technology,Accessories,Central,47.53,16.1602,7,2014,12
2017-08-03,Furniture,Bookcases,Central,183.372,-36.6744,2,2017,8
2014-11-15,Office Supplies,Art,South,4.224,0.4752,3,2014,11
2014-11-15,Office Supplies,Appliances,South,333.056,29.1424,2,2014,11
2014-11-15,Office Supplies,Paper,South,24.896,7.78,4,2014,11
2015-12-11,Technology,Accessories,Central,159.984,35.9964,2,2015,12
2015-12-11,Office Supplies,Storage,Central,46.344,4.6344,3,2015,12
2016-09-18,Furniture,Chairs,South,350.98,84.2352,1,2016,9
2016-09-18,Office Supplies,Paper,South,13.08,6.0168,2,2016,9
2016-09-18,Office Supplies,Storage,South,900.08,117.0104,4,2016,9
2015-03-19,Office Supplies,Binders,West,17.568,6.3684,2,2015,3
2015-03-19,Office Supplies,Labels,West,14.62,6.8714,2,2015,3
2015-03-19,Office Supplies,Supplies,West,33.36,8.6736,4,2015,3
2015-03-19,Office Supplies,Paper,West,40.14,19.6686,6,2015,3
2016-09-19,Office Supplies,Storage,East,1606.23,481.869,9,2016,9
2016-09-19,Office Supplies,Paper,East,17.04,7.668,3,2016,9
2016-09-19,Office Supplies,Binders,East,49.53,23.7744,3,2016,9
2016-09-19,Furniture,Chairs,East,872.32,244.2496,4,2016,9
2017-08-20,Office Supplies,Binders,West,239.12,77.714,5,2017,8
2015-03-13,Furniture,Bookcases,West,141.96,39.7488,2,2015,3
2016-09-08,Office Supplies,Binders,West,33.024,11.5584,2,2016,9
2016-09-08,Office Supplies,Binders,West,67.136,23.4976,4,2016,9
2015-11-26,Office Supplies,Binders,East,14.73,6.9231,3,2015,11
2015-11-26,Office Supplies,Storage,East,104.9,25.176,5,2015,11
2015-11-26,Office Supplies,Binders,East,61.04,30.52,4,2015,11
2015-11-26,Office Supplies,Paper,East,10.95,5.1465,3,2015,11
2016-12-09,Office Supplies,Paper,Central,9.392,3.2872,2,2016,12
2016-12-09,Office Supplies,Art,Central,9.328,0.8162,1,2016,12
2017-09-25,Office Supplies,Binders,Central,8.26,3.8822,2,2017,9
2017-09-25,Furniture,Chairs,Central,269.97,51.2943,3,2017,9
2015-01-23,Office Supplies,Paper,West,29.04,13.9392,3,2015,1
2015-01-23,Office Supplies,Labels,West,14.62,6.8714,2,2015,1
2015-06-18,Office Supplies,Paper,West,11.952,4.3326,3,2015,6
2015-06-18,Office Supplies,Binders,West,4.536,-3.3264,7,2015,6
2015-06-18,Office Supplies,Binders,West,9.156,-6.104,2,2015,6
2015-06-18,Furniture,Furnishings,West,75.36,20.724,5,2015,6
2015-10-02,Office Supplies,Binders,West,57.504,20.1264,6,2015,10
2017-11-18,Office Supplies,Art,East,38.864,7.7728,7,2017,11
2014-08-17,Office Supplies,Paper,Central,15.552,5.4432,3,2014,8
2016-07-17,Office Supplies,Appliances,East,162.64,45.5392,2,2016,7
2016-07-17,Technology,Phones,East,597.0,280.59,3,2016,7
2016-07-17,Office Supplies,Paper,East,55.48,26.6304,1,2016,7
2015-07-11,Furniture,Furnishings,East,289.8,36.225,7,2015,7
2015-07-11,Office Supplies,Binders,East,2.502,-2.0016,3,2015,7
2015-07-11,Office Supplies,Binders,East,6.48,-4.752,4,2015,7
2015-07-11,Furniture,Chairs,East,341.488,-73.176,8,2015,7
2015-07-11,Office Supplies,Art,East,11.12,0.834,5,2015,7
2015-07-11,Furniture,Furnishings,East,25.344,3.4848,6,2015,7
2016-12-01,Furniture,Furnishings,Central,17.31,5.193,3,2016,12
2017-12-22,Technology,Accessories,Central,199.95,63.984,5,2017,12
2017-12-22,Furniture,Chairs,Central,1586.69,412.5394,7,2017,12
2017-12-22,Technology,Accessories,Central,84.99,30.5964,1,2017,12
2017-12-22,Furniture,Tables,Central,411.8,70.006,2,2017,12
2014-10-31,Office Supplies,Fasteners,West,11.34,5.2164,3,2014,10
2014-10-31,Office Supplies,Storage,West,80.3,20.878,5,2014,10
2014-10-31,Office Supplies,Binders,West,15.968,5.3892,2,2014,10
2014-10-31,Office Supplies,Paper,West,64.74,30.4278,13,2014,10
2014-10-31,Office Supplies,Binders,West,19.296,6.03,3,2014,10
2014-10-31,Office Supplies,Storage,West,405.64,12.1692,4,2014,10
2014-10-31,Furniture,Chairs,West,146.352,-9.147,3,2014,10
2014-10-31,Technology,Accessories,West,251.91,47.8629,9,2014,10
2014-10-31,Office Supplies,Art,West,12.39,3.717,3,2014,10
2015-04-13,Technology,Accessories,West,199.96,69.986,4,2015,4
2015-04-13,Furniture,Tables,West,710.832,-97.7394,3,2015,4
2016-07-21,Office Supplies,Binders,East,1.941,-1.294,1,2016,7
2017-11-20,Furniture,Chairs,West,283.92,-46.137,5,2017,11
2016-11-26,Office Supplies,Binders,West,7.312,2.5592,2,2016,11
2017-11-07,Technology,Accessories,West,59.97,13.7931,3,2017,11
2017-11-07,Technology,Phones,West,761.544,66.6351,7,2017,11
2014-12-01,Furniture,Furnishings,West,58.2,28.518,3,2014,12
2017-09-12,Office Supplies,Paper,East,39.9,19.95,5,2017,9
2017-09-12,Office Supplies,Appliances,East,90.86,26.3494,7,2017,9
2017-09-12,Office Supplies,Paper,East,94.85,45.528,5,2017,9
2015-12-24,Office Supplies,Paper,West,106.232,37.1812,7,2015,12
2015-12-24,Technology,Phones,West,111.984,11.1984,2,2015,12
2015-12-24,Furniture,Furnishings,West,7.712,1.7352,2,2015,12
2017-02-23,Office Supplies,Paper,West,37.44,16.848,6,2017,2
2014-11-23,Office Supplies,Labels,Central,23.68,8.88,2,2014,11
2016-06-23,Office Supplies,Labels,East,122.12,56.1752,4,2016,6
2016-06-23,Office Supplies,Labels,East,18.45,8.6715,5,2016,6
2016-06-23,Office Supplies,Storage,East,324.9,38.988,5,2016,6
2016-06-23,Office Supplies,Paper,East,146.73,68.9631,3,2016,6
2016-06-23,Office Supplies,Fasteners,East,3.96,1.4652,2,2016,6
2015-10-26,Office Supplies,Labels,West,5.76,2.6496,2,2015,10
2017-07-15,Office Supplies,Binders,East,26.55,13.0095,3,2017,7
2017-07-15,Furniture,Tables,East,310.443,-48.7839,3,2017,7
2014-11-17,Furniture,Chairs,Central,479.9,81.583,5,2014,11
2015-04-13,Office Supplies,Supplies,West,12.88,0.3864,1,2015,4
2015-11-25,Office Supplies,Art,South,13.12,1.476,5,2015,11
2016-05-15,Office Supplies,Binders,South,511.84,240.5648,8,2016,5
2016-05-15,Office Supplies,Art,South,91.96,25.7488,4,2016,5
2016-05-15,Office Supplies,Art,South,8.34,2.1684,3,2016,5
2017-09-07,Office Supplies,Storage,West,37.68,2.355,3,2017,9
2017-09-07,Technology,Accessories,West,279.944,80.4839,7,2017,9
2014-03-10,Office Supplies,Storage,West,636.408,-15.9102,3,2014,3
2014-03-10,Office Supplies,Art,West,83.168,9.3564,4,2014,3
2014-07-18,Furniture,Chairs,West,259.136,-25.9136,4,2014,7
2017-03-24,Office Supplies,Paper,East,221.92,106.5216,4,2017,3
2017-03-24,Technology,Accessories,East,26.0,11.7,2,2017,3
2014-09-30,Office Supplies,Paper,South,15.552,5.4432,3,2014,9
